tweet_id,retweet_count,favorite_count
781251288990355457,1922,7903
781163403222056960,2576,9249
780931614150983680,6713,20450
780858289093574656,1858,6784
780800785462489090,1199,5180
780601303617732608,3118,11404
780543529827336192,1623,5936
780496263422808064,3411,0
780476555013349377,103,0
780459368902959104,1000,4984
780192070812196864,2078,8191
780092040432480260,2123,0
780074436359819264,4558,11401
779834332596887552,6483,17715
779377524342161408,2875,8236
779124354206535695,16958,0
779056095788752897,4196,13857
778990705243029504,6637,18702
778774459159379968,9123,0
778764940568104960,337,819
778748913645780993,1203,6449
778650543019483137,1385,5409
778624900596654080,940,4329
778408200802557953,3996,12841
778396591732486144,11298,0
778383385161035776,1018,5495
778286810187399168,3055,9724
778039087836069888,2454,7968
778027034220126208,1491,6185
777953400541634568,3257,0
777885040357281792,1511,5983
777684233540206592,2718,10597
777641927919427584,3907,0
777621514455814149,2332,8204
777189768882946048,3974,13288
776819012571455488,12555,0
776813020089548800,1111,4595
776477788987613185,2551,8225
776249906839351296,8423,0
776218204058357768,14663,28027
776201521193218049,2330,9008
776113305656188928,4012,11084
776088319444877312,141,1711
775898661951791106,15473,0
775842724423557120,2454,11008
775733305207554048,3693,13037
775729183532220416,4265,12243
775364825476165632,2708,6929
775350846108426240,3616,9552
775085132600442880,4359,14599
774757898236878852,1652,8117
774639387460112384,1610,6351
774314403806253056,5066,20487
773985732834758656,3576,10140
773922284943896577,1620,6050
773704687002451968,1495,6226
773670353721753600,1220,5046
773547596996571136,5675,20786
773336787167145985,4661,0
773308824254029826,6932,21925
773247561583001600,2996,8861
773191612633579521,3794,9364
772877495989305348,3569,8035
772826264096874500,2203,7557
772615324260794368,3109,0
772581559778025472,1580,6094
772193107915964416,1286,5669
772152991789019136,1049,3581
772117678702071809,686,3540
772114945936949249,440,2578
772102971039580160,862,3768
771908950375665664,1749,6164
771770456517009408,3134,11258
771500966810099713,2416,7761
771380798096281600,4661,9888
771171053431250945,6871,0
771136648247640064,2703,8585
771102124360998913,1326,5851
771014301343748096,1534,6470
770787852854652928,1101,4612
770772759874076672,1322,4877
770655142660169732,1665,6911
770414278348247044,1921,5930
770293558247038976,1352,5841
770093767776997377,2806,0
770069151037685760,2119,7129
769940425801170949,8810,29234
769695466921623552,1561,6030
769335591808995329,7108,0
769212283578875904,1594,5071
768970937022709760,5979,13372
768909767477751808,2430,0
768855141948723200,822,3920
768609597686943744,1095,3850
768596291618299904,1186,4731
768554158521745409,5371,0
768473857036525572,3152,12755
768193404517830656,3257,10166
767884188863397888,1264,4460
767754930266464257,4940,14952
767500508068192258,2144,7035
767191397493538821,3458,11505
767122157629476866,2631,9528
766793450729734144,1252,4736
766714921925144576,345,2459
766693177336135680,727,3785
766423258543644672,1450,5622
766313316352462849,1728,6327
766078092750233600,2412,0
766069199026450432,770,3932
766008592277377025,457,3527
765719909049503744,1989,6788
765669560888528897,1129,4845
765395769549590528,3103,25071
765371061932261376,1998,6665
765222098633691136,3109,10898
764857477905154048,1643,6065
764259802650378240,1385,5623
763956972077010945,49,731
763837565564780549,3796,11724
763183847194451968,1354,5052
763167063695355904,2744,0
763103485927849985,2110,6909
762699858130116608,3298,11340
762471784394268675,5892,10492
762464539388485633,3812,9623
762316489655476224,1027,4494
762035686371364864,14258,29748
761976711479193600,1818,5032
761750502866649088,3579,0
761745352076779520,792,4008
761672994376806400,26656,46189
761599872357261312,1097,3877
761371037149827077,16603,0
761334018830917632,1335,4817
761292947749015552,998,4178
761227390836215808,1440,4991
761004547850530816,3203,10631
760893934457552897,886,3567
760656994973933572,1746,6166
760641137271070720,1186,4667
760539183865880579,3329,7061
760521673607086080,1280,3916
760290219849637889,10540,25019
760252756032651264,796,3700
760190180481531904,1648,5341
760153949710192640,28,0
759943073749200896,1926,5520
759846353224826880,1795,6276
759793422261743616,1757,5565
759557299618865152,1101,4389
759447681597108224,2270,7927
759446261539934208,453,1561
759197388317847553,1798,5685
759159934323924993,1065,0
759099523532779520,3810,13592
759047813560868866,1845,6063
758854675097526272,839,3315
758828659922702336,3542,10453
758740312047005698,1496,5369
758474966123810816,912,3551
758467244762497024,2025,4469
758405701903519748,1758,4864
758355060040593408,958,3148
758099635764359168,9123,17673
758041019896193024,338,2524
757741869644341248,3017,6399
757729163776290825,7189,0
757725642876129280,1108,4246
757611664640446465,1005,4284
757597904299253760,277,0
757596066325864448,954,4062
757400162377592832,6301,14119
757393109802180609,1574,5436
757354760399941633,1298,4202
756998049151549440,1830,5863
756939218950160384,1831,6198
756651752796094464,1190,4694
756526248105566208,3290,9686
756303284449767430,1002,3685
756288534030475264,16266,41125
756275833623502848,1402,5968
755955933503782912,2621,6815
755206590534418437,4894,15280
755110668769038337,10160,19695
754874841593970688,7222,0
754856583969079297,2308,6434
754747087846248448,476,2412
754482103782404096,1787,4928
754449512966619136,671,3501
754120377874386944,2159,7375
753655901052166144,1989,5443
753420520834629632,3232,7329
753398408988139520,1727,5345
753375668877008896,2123,7121
753298634498793472,5196,0
753294487569522689,956,3127
753039830821511168,19136,34540
753026973505581056,875,3648
752932432744185856,6283,11731
752917284578922496,1439,6499
752701944171524096,2610,0
752682090207055872,1456,5593
752660715232722944,1419,4070
752568224206688256,2079,5107
752519690950500352,3149,6840
752334515931054080,1006,3588
752309394570878976,14870,0
752173152931807232,1668,5535
751950017322246144,830,2847
751937170840121344,1195,4826
751830394383790080,1784,5431
751793661361422336,2610,5389
751598357617971201,2827,7393
751583847268179968,1001,4093
751538714308972544,1144,4706
751456908746354688,921,3001
751251247299190784,5376,11721
751205363882532864,1663,5895
751132876104687617,1181,4722
750868782890057730,1242,4451
750719632563142656,4578,12236
750506206503038976,1048,4129
750429297815552001,3907,12285
750383411068534784,1038,4258
750381685133418496,26,667
750147208377409536,873,2904
750132105863102464,1177,3362
750117059602808832,1204,4043
750101899009982464,774,2838
750086836815486976,490,2024
750071704093859840,3023,7236
750056684286914561,817,2953
750041628174217216,565,2957
750026558547456000,717,2526
750011400160841729,819,3000
749996283729883136,754,2827
749981277374128128,2272,4771
749774190421639168,1205,4349
749417653287129088,1508,5669
749403093750648834,490,2433
749395845976588288,3147,7946
749317047558017024,2040,5087
749075273010798592,1880,5356
749064354620928000,1403,4490
749036806121881602,728,2878
748977405889503236,3124,10002
748932637671223296,2055,5398
748705597323898880,875,2582
748699167502000129,1453,4403
748692773788876800,1224,3943
748575535303884801,1803,5623
748568946752774144,606,2042
748346686624440324,1119,4847
748337862848962560,3725,7053
748324050481647620,689,3451
748307329658011649,653,3437
748220828303695873,7090,13113
747963614829678593,1951,5372
747933425676525569,2349,6164
747885874273214464,878,2714
747844099428986880,674,2622
747816857231626240,1053,4491
747651430853525504,143,1271
747648653817413632,5309,11944
747600769478692864,520,2166
747594051852075008,946,3416
747512671126323200,1470,5117
747461612269887489,939,3583
747439450712596480,1749,5027
747242308580548608,2620,0
747219827526344708,1433,4882
747204161125646336,828,3120
747103485104099331,3615,8869
746906459439529985,269,2714
746872823977771008,1937,5555
746818907684614144,1592,4939
746790600704425984,1456,4516
746757706116112384,3547,8823
746726898085036033,1634,5626
746542875601690625,1743,4681
746521445350707200,898,0
746507379341139972,991,4339
746369468511756288,1482,5753
746131877086527488,1994,6380
746056683365994496,739,3318
745789745784041472,963,3662
745712589599014916,2121,6490
745433870967832576,2302,6530
745422732645535745,2190,7933
745314880350101504,2474,6599
745074613265149952,3177,7253
745057283344719872,2050,6740
744995568523612160,566,2737
744971049620602880,2437,7294
744709971296780288,1432,5212
744334592493166593,1926,6328
744234799360020481,70451,144446
744223424764059648,324,1533
743980027717509120,1000,3890
743895849529389061,875,3396
743835915802583040,1862,0
743609206067040256,1268,4153
743595368194129920,5944,16917
743545585370791937,859,3270
743510151680958465,3412,7408
743253157753532416,1117,3924
743222593470234624,1728,5721
743210557239623680,1232,3553
742534281772302336,3272,6550
742528092657332225,1790,4095
742465774154047488,3591,6740
742423170473463808,3411,9079
742385895052087300,1774,6279
742161199639494656,1242,3989
742150209887731712,1396,4707
741793263812808706,1382,4210
741743634094141440,2489,7536
741438259667034112,744,3411
741303864243200000,2910,8111
741099773336379392,5009,9212
741067306818797568,2806,8842
740995100998766593,2463,5816
740711788199743490,859,3143
740699697422163968,706,2646
740676976021798912,6196,16801
740373189193256964,12099,32501
740365076218183684,385,2247
740359016048689152,794,3046
740214038584557568,1781,6175
739979191639244800,5371,18472
739932936087216128,985,3745
739844404073074688,785,3519
739623569819336705,1236,3493
739606147276148736,1491,4978
739544079319588864,19213,36415
739485634323156992,2635,6594
739238157791694849,52717,106952
738891149612572673,6,89
738885046782832640,1042,3497
738883359779196928,720,3041
738537504001953792,1392,4696
738402415918125056,737,3003
738184450748633089,1104,3964
738166403467907072,3033,8059
738156290900254721,584,2282
737826014890496000,1601,4828
737800304142471168,3162,9248
737678689543020544,1195,4623
737445876994609152,4044,9427
737322739594330112,730,3316
737310737551491075,6740,13508
736736130620620800,1538,3870
736392552031657984,6634,16308
736365877722001409,1111,3660
736225175608430592,2540,7477
736010884653420544,2697,7235
735991953473572864,1033,3295
735648611367784448,1008,3723
735635087207878657,2139,5653
735274964362878976,4537,12020
735256018284875776,801,3057
735137028879360001,879,2873
734912297295085568,471,2542
734787690684657664,5748,11545
734776360183431168,487,2317
734559631394082816,353,1374
733828123016450049,714,3303
733822306246479872,923,3383
733482008106668032,852,2877
733460102733135873,1135,3867
733109485275860992,15473,49293
732732193018155009,481,2225
732726085725589504,796,3289
732585889486888962,711,3349
732375214819057664,2278,7422
732005617171337216,4868,13676
731285275100512256,900,3218
731156023742988288,1140,3543
730924654643314689,1782,5632
730573383004487680,1909,4454
730427201120833536,936,3198
730211855403241472,956,3484
730196704625098752,1701,4437
729854734790754305,1014,3713
729838605770891264,338,1602
729823566028484608,1123,3649
729463711119904772,2086,5314
729113531270991872,287,1737
728986383096946689,737,2882
728760639972315136,1537,4287
728751179681943552,614,2540
728653952833728512,946,3059
728409960103686147,1821,4496
728387165835677696,875,3422
728046963732717569,1082,3932
728035342121635841,1510,4161
728015554473250816,990,3785
727685679342333952,574,2720
727644517743104000,1584,5384
727524757080539137,1082,4105
727314416056803329,670,3061
727286334147182592,743,2823
727175381690781696,1240,3588
727155742655025152,1198,3322
726935089318363137,2201,6286
726887082820554753,1367,3527
726828223124897792,915,3302
726224900189511680,1042,4073
725842289046749185,2412,6517
725786712245440512,1243,3844
725729321944506368,1605,4791
725458796924002305,555,1300
724983749226668032,1168,3438
724771698126512129,567,2151
724405726123311104,1510,4867
724049859469295616,1617,3974
724046343203856385,512,2453
724004602748780546,1390,3829
723912936180330496,1124,3585
723688335806480385,2640,7036
723673163800948736,814,2785
723179728551723008,1688,4860
722974582966214656,1431,3758
722613351520608256,1492,4584
721503162398597120,1644,4224
721001180231503872,551,2341
720785406564900865,698,2860
720775346191278080,564,2251
720415127506415616,1358,3785
720389942216527872,2261,5866
720340705894408192,873,2618
720059472081784833,1017,3551
720043174954147842,1814,4567
719991154352222208,1591,4475
719704490224398336,1293,4172
719551379208073216,1709,4643
719367763014393856,686,2600
719339463458033665,1118,4096
719332531645071360,856,3178
718971898235854848,985,3206
718939241951195136,1581,4800
718631497683582976,7218,17319
718613305783398402,427,2253
718540630683709445,920,2245
718460005985447936,474,2501
718454725339934721,1376,4505
718246886998687744,446,1759
718234618122661888,911,3562
717841801130979328,542,2271
717790033953034240,985,2632
717537687239008257,1658,5307
717428917016076293,406,1475
717421804990701568,756,2888
717047459982213120,1734,5797
717009362452090881,868,2976
716802964044845056,1048,3961
716791146589110272,1457,7743
716730379797970944,396,1131
716447146686459905,5305,11985
716439118184652801,189,2194
716285507865542656,964,2557
716080869887381504,1705,6245
715928423106027520,794,2930
715758151270801409,1284,3416
715733265223708672,1526,4282
715704790270025728,512,2554
715696743237730304,1164,3609
715680795826982913,1442,3964
715360349751484417,1409,5035
715342466308784130,622,2791
715220193576927233,587,2211
715200624753819648,1682,4749
715009755312439296,1104,3816
714982300363173890,931,3429
714962719905021952,3833,6746
714957620017307648,1278,3812
714631576617938945,897,3013
714606013974974464,829,3340
714485234495041536,1008,2451
714258258790387713,667,2816
714251586676113411,758,3022
714214115368108032,797,2110
714141408463036416,1278,4000
713919462244790272,720,3040
713909862279876608,484,1747
713900603437621249,662,2616
713761197720473600,1240,4460
713411074226274305,1184,4092
713177543487135744,2588,6644
713175907180089344,1329,4084
712809025985978368,6078,17533
712717840512598017,4505,11309
712668654853337088,1097,3820
712438159032893441,1417,4902
712309440758808576,24,222
712097430750289920,932,3456
712092745624633345,812,2710
712085617388212225,434,3014
712065007010385924,568,2074
711998809858043904,121,0
711968124745228288,2092,7407
711743778164514816,907,2616
711732680602345472,3690,8071
711694788429553666,16603,30244
711652651650457602,819,3547
711363825979756544,1017,3324
711306686208872448,678,3046
711008018775851008,559,2742
710997087345876993,1261,4217
710844581445812225,610,2350
710833117892898816,477,2467
710658690886586372,512,2138
710609963652087808,2154,4427
710588934686908417,1697,4172
710296729921429505,669,2199
710283270106132480,480,1997
710272297844797440,1139,4148
710269109699739648,1014,2197
710153181850935296,809,2682
710140971284037632,800,2516
710117014656950272,1782,5031
709918798883774466,993,3223
709901256215666688,92,609
709852847387627521,1089,3235
709566166965075968,1072,3253
709556954897764353,973,3022
709519240576036864,219,1385
709449600415961088,517,2023
709409458133323776,617,2425
709225125749587968,520,2205
709207347839836162,5172,11413
709198395643068416,589,2265
709179584944730112,608,1852
709158332880297985,366,1877
709042156699303936,1477,4331
708853462201716736,592,1667
708845821941387268,804,2739
708834316713893888,449,1550
708810915978854401,6248,15203
708738143638450176,740,2539
708711088997666817,638,2335
708479650088034305,617,2339
708469915515297792,729,2852
708400866336894977,9057,14674
708356463048204288,1199,3307
708349470027751425,676,2187
708149363256774660,1412,3989
708130923141795840,784,3097
708119489313951744,897,2478
708109389455101952,501,1800
708026248782585858,1749,4068
707995814724026368,1013,2865
707983188426153984,2,45
707969809498152960,867,2485
707776935007539200,872,3007
707741517457260545,555,2289
707738799544082433,2199,3734
707693576495472641,915,3124
707629649552134146,784,2353
707610948723478529,5718,15587
707420581654872064,632,2070
707411934438625280,543,2113
707387676719185920,1147,3217
707377100785885184,975,3008
707315916783140866,578,2284
707297311098011648,710,2580
707059547140169728,619,2399
707038192327901184,716,2015
707021089608753152,1222,3731
707014260413456384,540,2114
706904523814649856,7108,13422
706901761596989440,522,1883
706681918348251136,890,3025
706644897839910912,982,2346
706593038911545345,581,1983
706538006853918722,1287,3189
706516534877929472,929,2874
706346369204748288,842,3169
706310011488698368,7128,19517
706291001778950144,436,1568
706265994973601792,848,2518
706169069255446529,2001,3582
706166467411222528,1447,4719
706153300320784384,343,1357
705975130514706432,662,2861
705970349788291072,795,2922
705898680587526145,494,2183
705786532653883392,466,1793
705591895322394625,1027,2912
705475953783398401,825,2741
705442520700944385,1459,4067
705428427625635840,1517,3509
705239209544720384,677,2772
705223444686888960,712,2377
705102439679201280,473,1962
705066031337840642,556,2013
704871453724954624,1015,3960
704859558691414016,476,2070
704847917308362754,1366,4697
704819833553219584,894,2448
704761120771465216,2620,6132
704499785726889984,902,2656
704491224099647488,71,688
704480331685040129,979,3150
704364645503647744,3229,7330
704347321748819968,313,1445
704134088924532736,412,1384
704113298707505153,520,1714
704054845121142784,841,2692
703774238772166656,404,1705
703769065844768768,1022,3014
703631701117943808,601,2361
703611486317502464,1380,3543
703425003149250560,1220,3499
703407252292673536,623,2255
703382836347330562,1027,3221
703356393781329922,345,1765
703268521220972544,494,1827
703079050210877440,2799,6808
703041949650034688,11298,24319
702932127499816960,651,2370
702899151802126337,411,1481
702684942141153280,964,2981
702671118226825216,508,2021
702598099714314240,3130,11319
702539513671897089,865,2643
702332542343577600,1386,2930
702321140488925184,951,3027
702276748847800320,694,2280
702217446468493312,1222,4390
701981390485725185,888,3159
701952816642965504,929,3539
701889187134500865,1255,3246
701805642395348998,1505,3118
701601587219795968,416,1926
701570477911896070,839,2575
701545186879471618,549,2448
701214700881756160,4631,11265
700890391244103680,510,2039
700864154249383937,556,2396
700847567345688576,450,2270
700796979434098688,857,2255
700747788515020802,8423,21005
700518061187723268,722,2391
700505138482569216,521,2104
700462010979500032,1624,3781
700167517596164096,654,2428
700151421916807169,608,2054
700143752053182464,2430,6917
700062718104104960,611,2446
700029284593901568,529,1913
700002074055016451,1198,3030
699801817392291840,849,2773
699788877217865730,469,2060
699779630832685056,1109,2502
699775878809702401,538,1808
699691744225525762,4154,9452
699446877801091073,2398,5507
699434518667751424,467,2027
699423671849451520,288,1252
699413908797464576,569,1932
699370870310113280,392,1750
699323444782047232,783,2897
699088579889332224,563,2086
699079609774645248,571,2259
699072405256409088,1076,2717
699060279947165696,1620,3424
699036661657767936,1088,2402
698989035503689728,876,3075
698953797952008193,828,2481
698907974262222848,553,2339
698710712454139905,616,2266
698703483621523456,335,1317
698635131305795584,312,1198
698549713696649216,559,2151
698355670425473025,395,1703
698342080612007937,870,2074
698262614669991936,1796,4397
698195409219559425,5441,15510
698178924120031232,674,2589
697995514407682048,305,1411
697990423684476929,1170,3017
697943111201378304,614,2199
697881462549430272,1054,2780
697630435728322560,497,1597
697616773278015490,921,2891
697596423848730625,1133,2772
697575480820686848,453,1882
697516214579523584,993,1878
697482927769255936,599,2234
697463031882764288,1268,3165
697270446429966336,1714,4344
697259378236399616,901,3041
697255105972801536,1053,2847
697242256848379904,616,2325
696900204696625153,937,2915
696894894812565505,615,2167
696886256886657024,1629,4443
696877980375769088,638,2260
696754882863349760,328,1372
696744641916489729,834,1892
696713835009417216,584,2176
696518437233913856,1566,3633
696490539101908992,127,1136
696488710901260288,928,2308
696405997980676096,1051,2925
696100768806522880,584,1775
695816827381944320,1053,2757
695794761660297217,707,2915
695767669421768709,665,1709
695629776980148225,1892,4199
695446424020918272,1652,4088
695409464418041856,3238,7988
695314793360662529,1297,3336
695095422348574720,550,2454
695074328191332352,993,2609
695064344191721472,528,1477
695051054296211456,716,2431
694925794720792577,817,2494
694905863685980160,834,2535
694669722378485760,13063,33000
694356675654983680,251,1386
694352839993344000,540,1880
694342028726001664,432,1460
694329668942569472,449,1819
694206574471057408,1853,3814
694183373896572928,842,2705
694001791655137281,924,3137
693993230313091072,358,1732
693942351086120961,328,1621
693647888581312512,517,2477
693644216740769793,115,1265
693642232151285760,376,2349
693629975228977152,719,2261
693622659251335168,337,1419
693590843962331137,1778,4657
693582294167244802,223,1517
693486665285931008,566,1627
693280720173801472,1122,3085
693267061318012928,731,2199
693262851218264065,452,2044
693231807727280129,671,2653
693155686491000832,2891,7260
693109034023534592,549,1563
693095443459342336,404,1701
692919143163629568,696,2497
692905862751522816,790,2235
692901601640583168,537,1616
692894228850999298,715,2084
692828166163931137,795,2658
692752401762250755,3296,6276
692568918515392513,1392,4031
692535307825213440,1233,2903
692530551048294401,368,1699
692423280028966913,198,1365
692417313023332352,3134,8648
692187005137076224,744,2332
692158366030913536,718,1970
692142790915014657,354,1507
692041934689402880,1130,3119
692017291282812928,870,2673
691820333922455552,1490,3651
691793053716221953,3824,7482
691756958957883396,885,2599
691675652215414786,460,1796
691483041324204033,500,2199
691459709405118465,1022,3726
691444869282295808,751,2435
691416866452082688,6912,17826
691321916024623104,599,2385
691096613310316544,792,2759
691090071332753408,305,1606
690989312272396288,2612,5450
690959652130045952,1113,3313
690938899477221376,1749,3768
690932576555528194,906,3027
690735892932222976,1150,3496
690728923253055490,465,1998
690690673629138944,746,2150
690649993829576704,248,1200
690607260360429569,14,279
690597161306841088,546,1784
690400367696297985,406,1742
690374419777196032,762,2969
690360449368465409,792,2447
690348396616552449,461,1371
690248561355657216,370,1540
690021994562220032,922,2579
690015576308211712,659,2301
690005060500217858,1535,3384
689999384604450816,329,1304
689993469801164801,406,1349
689977555533848577,409,1265
689905486972461056,623,2256
689877686181715968,1044,2796
689835978131935233,688,2016
689661964914655233,851,2992
689659372465688576,3471,9524
689623661272240129,580,2039
689599056876867584,5016,10753
689557536375177216,404,1899
689517482558820352,1296,3123
689289219123089408,846,2068
689283819090870273,1004,3020
689280876073582592,638,1824
689275259254616065,225,1052
689255633275777024,973,2350
689154315265683456,897,2857
689143371370250240,454,1865
688916208532455424,772,2495
688908934925697024,708,1940
688898160958271489,710,1923
688894073864884227,620,2057
688828561667567616,321,1276
688804835492233216,170,886
688789766343622656,604,2052
688547210804498433,627,2399
688519176466644993,657,2149
688385280030670848,4076,8537
688211956440801280,751,2078
688179443353796608,527,1977
688116655151435777,697,2610
688064179421470721,323,1595
687841446767013888,2250,5014
687826841265172480,1009,2519
687818504314159109,863,2281
687807801670897665,657,2198
687732144991551489,595,1617
687704180304273409,765,2242
687664829264453632,470,1804
687494652870668288,527,1755
687480748861947905,221,1473
687476254459715584,481,1826
687460506001633280,491,1907
687399393394311168,552,1747
687317306314240000,8336,18632
687312378585812992,1726,4002
687127927494963200,2050,4968
687124485711986689,461,2019
687109925361856513,2227,5355
687102708889812993,870,2167
687096057537363968,551,2077
686947101016735744,2899,7977
686760001961103360,1256,3239
686749460672679938,1316,3199
686730991906516992,1089,3803
686683045143953408,731,2608
686618349602762752,1238,3409
686606069955735556,490,1751
686394059078897668,631,1593
686386521809772549,791,3007
686377065986265092,514,2046
686358356425093120,599,1994
686286779679375361,1523,3713
686050296934563840,665,2064
686035780142297088,104,1061
686034024800862208,1037,2842
686007916130873345,364,2279
686003207160610816,563,1678
685973236358713344,477,1937
685943807276412928,535,1498
685906723014619143,2584,6892
685681090388975616,110,1883
685667379192414208,508,2179
685663452032069632,1331,2970
685641971164143616,696,2689
685547936038666240,14098,30343
685532292383666176,1045,2806
685325112850124800,3579,8670
685321586178670592,578,2439
685315239903100929,944,3027
685307451701334016,396,1923
685268753634967552,1072,2835
685198997565345792,588,2139
685169283572338688,1274,3777
684969860808454144,326,2215
684959798585110529,2808,6288
684940049151070208,944,2962
684926975086034944,417,3217
684914660081053696,1320,3218
684902183876321280,463,1718
684880619965411328,724,1920
684830982659280897,19647,32324
684800227459624960,902,2513
684594889858887680,3165,8172
684588130326986752,1276,3807
684567543613382656,1101,2759
684538444857667585,855,2435
684481074559381504,1069,3565
684460069371654144,503,1813
684241637099323392,2946,7475
684225744407494656,183,1142
684222868335505415,1240,3512
684200372118904832,945,1983
684195085588783105,456,1761
684188786104872960,1048,3220
684177701129875456,592,1865
684147889187209216,1368,2742
684122891630342144,425,1862
684097758874210310,1298,3782
683857920510050305,1020,3513
683852578183077888,315,1791
683849932751646720,851,2410
683834909291606017,1019,2411
683828599284170753,971,2583
683773439333797890,1218,3070
683742671509258241,2997,5971
683515932363329536,2610,6783
683498322573824003,872,2930
683481228088049664,902,2446
683462770029932544,620,2241
683449695444799489,1456,3577
683391852557561860,2175,7042
683357973142474752,822,2666
683142553609318400,933,2642
683111407806746624,816,3142
683098815881154561,588,1995
683078886620553216,517,1855
683030066213818368,667,1995
682962037429899265,14848,33732
682808988178739200,154,1625
682788441537560576,1016,2282
682750546109968385,398,1401
682697186228989953,333,1214
682662431982772225,987,2811
682638830361513985,534,1904
682429480204398592,1044,3177
682406705142087680,1584,6955
682393905736888321,595,2067
682389078323662849,423,1538
682303737705140231,883,2816
682259524040966145,1078,3804
682242692827447297,1037,2964
682088079302213632,8863,16758
682059653698686977,1526,4535
682047327939461121,847,2949
682032003584274432,1790,6049
682003177596559360,1365,2859
681981167097122816,919,2595
681891461017812993,744,2269
681694085539872773,3684,11794
681679526984871937,399,1629
681654059175129088,819,2414
681610798867845120,416,1727
681579835668455424,1175,3247
681523177663676416,5196,13157
681340665377193984,246,1517
681339448655802368,3696,8549
681320187870711809,671,2403
681302363064414209,1619,3595
681297372102656000,853,2954
681281657291280384,993,2961
681261549936340994,235,1333
681242418453299201,469,1355
681231109724700672,437,2238
681193455364796417,1334,3410
680970795137544192,583,2208
680959110691590145,1819,4213
680940246314430465,935,2921
680934982542561280,392,1912
680913438424612864,562,2208
680889648562991104,323,1611
680836378243002368,1183,3181
680805554198020098,607,1975
680801747103793152,739,2185
680798457301471234,937,2602
680609293079592961,624,2409
680583894916304897,1186,3298
680497766108381184,1729,3884
680494726643068929,438,1572
680473011644985345,669,2344
680440374763077632,441,1322
680221482581123072,260,1357
680206703334408192,1044,2586
680191257256136705,441,1976
680176173301628928,1393,3556
680161097740095489,669,2136
680145970311643136,1557,3309
680130881361686529,854,2112
680115823365742593,822,2494
680100725817409536,1246,3301
680085611152338944,8126,11721
680070545539371008,772,2382
679877062409191424,575,1792
679872969355714560,596,2009
679862121895714818,554,2245
679854723806179328,1099,2612
679844490799091713,687,2186
679828447187857408,12555,33101
679777920601223168,995,2857
679736210798047232,714,1910
679729593985699840,747,1990
679722016581222400,425,1537
679530280114372609,1880,4365
679527802031484928,650,2421
679511351870550016,1143,3068
679503373272485890,1333,2908
679475951516934144,579,1921
679462823135686656,16958,29336
679405845277462528,1073,2157
679158373988876288,7222,19385
679148763231985668,921,2550
679132435750195208,1035,2698
679111216690831360,2308,5418
679062614270468097,7189,15461
679047485189439488,585,2056
679001094530465792,1093,2593
678991772295516161,1015,2063
678969228704284672,408,1499
678800283649069056,819,2353
678798276842360832,1027,3160
678774928607469569,819,2571
678767140346941444,1222,3220
678764513869611008,413,1480
678755239630127104,2921,6469
678740035362037760,1485,3393
678708137298427904,2181,5117
678675843183484930,1317,2598
678643457146150913,359,1878
678446151570427904,1372,3651
678424312106393600,2268,4990
678410210315247616,1608,3822
678399652199309312,28488,73307
678396796259975168,373,1454
678389028614488064,381,1711
678380236862578688,822,2236
678341075375947776,472,1574
678334497360859136,223,1180
678278586130948096,5482,10399
678255464182861824,326,1447
678023323247357953,341,1741
678021115718029313,5612,12345
677961670166224897,1522,3135
677918531514703872,364,1216
677895101218201600,1839,4388
677716515794329600,875,2783
677700003327029250,1288,3111
677698403548192770,286,1118
677687604918272002,755,2254
677673981332312066,1347,3031
677662372920729601,841,1773
677644091929329666,726,1708
677573743309385728,599,1936
677565715327688705,410,1188
677557565589463040,1014,2215
677547928504967168,3287,6308
677530072887205888,204,966
677335745548390400,1546,2755
677334615166730240,251,1224
677331501395156992,208,986
677328882937298944,1341,3331
677314812125323265,471,1496
677301033169788928,354,1111
677269281705472000,635,1795
677228873407442944,1464,3207
677187300187611136,810,2481
676975532580409345,948,2524
676957860086095872,719,2023
676949632774234114,348,1185
676948236477857792,772,1956
676946864479084545,326,1577
676942428000112642,665,1870
676936541936185344,4421,11608
676916996760600576,1611,2692
676897532954456065,649,2052
676864501615042560,623,1886
676821958043033607,13741,20673
676819651066732545,602,1654
676811746707918848,379,1303
676776431406465024,1802,4521
676617503762681856,853,2613
676613908052996102,176,984
676606785097199616,386,1721
676603393314578432,340,1039
676593408224403456,1886,4128
676590572941893632,110,840
676588346097852417,699,2081
676582956622721024,251,1077
676575501977128964,986,2329
676533798876651520,489,1697
676496375194980353,471,1373
676470639084101634,4171,10561
676440007570247681,588,1563
676430933382295552,302,1264
676263575653122048,484,1893
676237365392908289,250,1089
676219687039057920,27683,70775
676215927814406144,516,1572
676191832485810177,916,2053
676146341966438401,585,1751
676121918416756736,1025,1963
676101918813499392,1048,2580
676098748976615425,1246,2678
676089483918516224,390,1182
675898130735476737,506,1445
675891555769696257,763,1922
675888385639251968,839,2115
675878199931371520,1238,3780
675870721063669760,497,1465
675853064436391936,1132,2419
675849018447167488,123,864
675845657354215424,776,2046
675822767435051008,474,1385
675820929667219457,206,956
675798442703122432,3040,9298
675781562965868544,418,1453
675740360753160193,295,1058
675710890956750848,717,1686
675707330206547968,597,1784
675706639471788032,85,583
675534494439489536,361,1663
675531475945709568,329,1065
675522403582218240,248,939
675517828909424640,407,1148
675501075957489664,5208,15524
675497103322386432,1130,2817
675489971617296384,526,1149
675483430902214656,853,1664
675432746517426176,501,1359
675372240448454658,452,1527
675362609739206656,192,941
